0,-0.9396610000000001,-1.254434,-0.764055,0.593108,-1.319605,-0.084872,1.284933,-1.263884,-1.0424870000000002,-1.403138,-3.483335,-4.170089
1,-0.164999,-1.631465,-0.67238,-1.1749020000000001,0.481937,-1.393879,-1.342716,0.520842,-1.341457,1.514813,-1.164448,-29.923016999999998
2,0.398392,-0.500372,0.061015999999999994,-1.301188,1.382708,-1.049404,-0.566365,-0.014575999999999999,-1.162075,1.228739,-3.510962,-27.942428000000003
3,0.680087,1.761814,1.252786,0.466821,0.36934,0.190708,-0.088611,0.46135200000000004,0.093598,0.48494799999999993,-14.960776000000001,-17.907954
4,-0.869237,0.347948,-0.67238,0.151105,-1.038114,0.466289,1.225214,-0.9069389999999999,0.811126,-1.345924,-2.225883,-2.606957
5,-0.024151,0.8192370000000001,-0.122333,1.22454,-0.644027,0.535184,0.090547,-0.371521,0.631744,-0.43048800000000004,-11.989866000000001,-14.104066
6,-0.305847,1.007752,-0.580706,1.03511,-0.5314300000000001,1.7064009999999998,0.74746,-0.371521,0.691538,-1.002635,-11.537894,-13.591044
7,0.5392399999999999,1.950329,1.069437,0.214248,0.313042,0.466289,0.508582,0.46135200000000004,0.033804,-0.373273,-13.691201000000001,-16.01171
8,-1.150933,0.347948,-0.397357,0.340535,-1.0944120000000002,0.604079,1.0460559999999999,-1.323375,1.409065,-1.231494,-2.947734,-3.5061410000000004
9,0.6096630000000001,-0.217599,-0.305682,-1.490618,1.4953040000000002,-1.256089,-0.9844,1.234733,-1.341457,1.228739,-5.368180000000001,-26.481283
10,0.468816,1.479041,2.077857,-0.35404,0.200446,0.466289,0.150267,-0.31203000000000003,0.691538,-0.659347,-14.913108,-17.459851999999998
11,-0.164999,1.007752,-0.397357,1.0982530000000001,-0.24994,0.328499,0.030827999999999998,-0.13355699999999998,0.631744,-0.373273,-11.886349000000001,-14.056915
12,-1.0100850000000001,0.724979,-0.48903100000000005,0.719394,-1.488499,0.25960300000000003,0.866898,-0.847448,1.528653,-0.8882059999999999,-6.053505,-6.977261
13,0.11669600000000001,1.10201,-0.580706,-0.22775399999999998,0.538235,1.01745,0.389144,0.639824,0.27298,0.37051799999999996,-14.763104,-17.337765
14,0.6096630000000001,-0.783145,-0.122333,-1.743191,1.4953040000000002,-1.118299,-1.282997,0.104406,-1.401251,1.343169,-5.346336,-26.469975
15,-1.3622040000000002,-0.217599,-1.86415,0.908824,-1.1507100000000001,0.397394,1.225214,-1.620829,1.468859,-1.288709,-2.0912439999999997,-2.4207669999999997
16,-1.432628,0.159432,-0.580706,1.22454,-0.812921,0.604079,1.344653,-1.442357,0.9307139999999999,-0.945421,-6.791223,-8.050411
17,-0.305847,-0.59463,-0.67238,-1.301188,1.7767950000000001,-1.049404,-1.402435,0.46135200000000004,-1.162075,1.285954,-4.206378,-27.343677000000003
18,-1.0100850000000001,0.25369,-1.314102,1.350826,-0.7566229999999999,0.672974,1.225214,-0.9069389999999999,1.468859,-0.716562,-5.168178,-6.054231
19,1.243478,0.159432,1.8028330000000001,-0.48032700000000006,0.650831,-0.15376700000000001,-0.506646,0.6993149999999999,-1.221869,0.427733,-13.659801999999999,-19.1279
20,-0.587542,-0.029082999999999998,-0.48903100000000005,1.287683,-1.207009,0.535184,1.0460559999999999,-0.787957,0.691538,-0.716562,-7.62903,-8.852824
21,0.680087,-0.123341,1.161111,-0.16461099999999998,0.538235,-0.084872,-0.446927,1.05626,-0.085784,0.771022,-12.338047,-20.383896
22,-0.164999,1.761814,1.436135,-0.10146799999999999,0.98862,-0.42934799999999995,-0.20804899999999998,-0.13355699999999998,0.093598,0.14165899999999998,-14.36096,-18.592627
23,0.327968,-2.385527,0.061015999999999994,-1.111759,1.044918,-1.324984,-1.0441200000000002,0.639824,-1.0424870000000002,1.8581020000000001,-1.56023,-29.719553
24,-0.6579659999999999,0.630721,0.15269100000000002,0.593108,-0.700325,1.568611,1.404372,-0.728466,0.87092,-0.716562,-10.383633999999999,-12.229783
25,0.891359,1.5732979999999999,1.527809,0.593108,1.044918,0.672974,-0.566365,0.9372790000000001,0.27298,0.48494799999999993,-14.997773,-17.929332000000002
26,1.595597,-0.406114,0.061015999999999994,-1.238045,0.200446,-1.187194,-1.402435,1.413206,-1.162075,0.48494799999999993,-10.019561,-22.231464000000003
27,0.18712,0.44220600000000004,0.794413,0.466821,0.538235,0.466289,0.74746,0.16389700000000001,0.631744,-0.316058,-14.901635,-17.588635999999997
28,1.45475,-0.217599,1.619484,-0.417184,0.538235,-0.15376700000000001,-0.9844,0.7588060000000001,-0.504341,0.5421630000000001,-11.669595,-20.980769
29,-0.446694,0.913494,-0.9474040000000001,1.413969,-0.587729,0.879659,1.1654950000000002,-0.9069389999999999,0.631744,-0.945421,-10.376705000000001,-12.111972999999999
30,-1.0100850000000001,-0.59463,-2.597546,0.908824,-1.207009,0.25960300000000003,0.508582,-0.9664299999999999,1.050302,-1.17428,-1.584393,-1.738918
31,-0.164999,0.536463,0.9777620000000001,0.529964,-0.193641,1.29303,0.508582,-0.252539,-0.14557799999999999,-0.830991,-13.650165,-15.945326000000001
32,1.736445,-0.500372,0.42771499999999996,-0.54347,0.932322,-0.704928,-1.4621549999999999,0.8777879999999999,-0.803311,0.31330399999999997,-10.790608,-21.74661
33,1.595597,-0.59463,1.069437,-1.301188,0.36934,-1.118299,-1.0441200000000002,1.234733,-1.341457,0.427733,-11.233775999999999,-21.379799
34,0.5392399999999999,-0.9716610000000001,0.15269100000000002,-1.553761,1.157515,-1.118299,-1.103839,1.353715,-1.341457,1.285954,-6.073111,-25.733434
35,-0.024151,-1.254434,-1.222428,-1.111759,1.7767950000000001,-0.9116129999999999,-1.163558,0.223388,-1.162075,1.400384,-5.377868,-26.358981
36,1.10263,-1.631465,-0.305682,-1.238045,1.157515,-1.324984,-1.4621549999999999,1.8296419999999998,-1.221869,0.713807,-8.046689,-24.056371
37,0.891359,-0.500372,0.061015999999999994,-0.9854719999999999,1.157515,-0.980509,-1.0441200000000002,1.294224,-1.221869,0.771022,-6.795503,-25.138618
38,-1.573476,-1.631465,-0.67238,0.8456799999999999,-0.981816,0.25960300000000003,0.508582,-1.0259209999999999,0.9307139999999999,-0.830991,-8.060260000000001,-9.516972
39,0.398392,-0.783145,-0.030657999999999998,-0.9223290000000001,1.270111,-1.80725,-1.0441200000000002,1.294224,-1.162075,0.8282360000000001,-7.357897,-24.710523000000002
40,-1.432628,0.159432,-0.764055,1.03511,-0.9255180000000001,0.121813,1.0460559999999999,-0.9664299999999999,1.528653,-1.231494,-3.139538,-3.760654
41,-0.587542,-0.406114,-0.305682,-1.301188,1.4953040000000002,-1.049404,-0.805242,-0.13355699999999998,-1.1022809999999998,1.343169,-4.373739,-27.235909999999997
42,-0.798814,-0.311856,-0.397357,1.0982530000000001,-0.8692190000000001,1.01745,0.508582,-0.9664299999999999,0.631744,-0.659347,-7.757542,-8.978238000000001
